batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ
58065,CrackIVF,16,929024,16,8905,100,10,42,99999,54193.65523775923,0.39157900027930737,0.0012500095181167126,0.39032899076119065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.93125,0.861875
58066,CrackIVF,16,929040,16,8905,100,10,42,99999,54194.03768674238,0.3824489831458777,0.0015299883671104908,0.38091899477876723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.79375,0.774375
58067,CrackIVF,16,929056,16,8905,100,10,42,99999,54194.42203573999,0.3843489976134151,0.0016300182323902845,0.38271897938102484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.96875,0.8975
58068,CrackIVF,16,929072,16,8905,100,10,42,99999,54194.84396572807,0.421929988078773,0.0013799872249364853,0.42055000085383654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9125,0.868125
58069,CrackIVF,16,929088,16,8905,100,10,42,99999,54195.21114471718,0.3671789891086519,0.0013499811757355928,0.3658290079329163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.93125,0.830625
58070,CrackIVF,16,929104,16,8905,100,10,42,99999,54195.62721371767,0.4160690004937351,0.0013099925126880407,0.41475900798104703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.89375,0.853125
58071,CrackIVF,16,929120,16,8905,100,10,42,99999,54196.01953271194,0.3923189942725003,0.0015099940355867147,0.39080900023691356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95625,0.91875
58072,CrackIVF,16,929136,16,8905,100,10,42,99999,54196.41175272409,0.3922200121451169,0.0014099932741373777,0.39081001887097955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.94375,0.875
58073,CrackIVF,16,929152,16,8905,100,10,42,99999,54196.813551709056,0.40179898496717215,0.0014599936548620462,0.4003389913123101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8125,0.8625,0.82375
58074,CrackIVF,16,929168,16,8905,100,10,42,99999,54197.19145071576,0.3778990067075938,0.0014799879863858223,0.376419018721208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.8875,0.79125
