batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ,cum_dist_comp
20,CrackIVF,16,304,16,100,100,10,42,99999,219.6452180214692,2.612476993817836,1.2126229994464666,1.3998539943713695,0.0,0.0002720043994486332,0.0,0.0,0.0,0.0,1.2042869930155575,1,0.6875,0.80625,0.84,25600000
21,CrackIVF,16,320,16,100,100,10,42,99999,222.60623902548105,2.9610210040118545,1.3704620068892837,1.5905589971225709,0.0,0.0003200257197022438,0.0,0.0,0.0,0.0,1.359757996397093,1,0.8125,0.81875,0.845625,25600000
22,CrackIVF,16,336,16,100,100,10,42,99999,225.26612403453328,2.659885009052232,1.1880310194101185,1.4718539896421134,0.0,0.00035201082937419415,0.0,0.0,0.0,0.0,1.1776150204241276,1,1.0,0.875,0.864375,25600000
23,CrackIVF,16,352,16,100,100,10,42,99999,228.4509370510932,3.1848130165599287,1.2591989943757653,1.9256140221841633,0.0,0.00035201082937419415,0.0,0.0,0.0,0.0,1.2348630116321146,1,1.0,0.84375,0.83875,25600000
24,CrackIVF,16,368,16,100,100,10,42,99999,231.22640603105538,2.77546897996217,1.2647020048461854,1.5107669751159847,0.0,0.00023999018594622612,0.0,0.0,0.0,0.0,1.2561420153360814,1,0.875,0.8875,0.883125,25600000
25,CrackIVF,16,384,16,100,100,10,42,99999,233.36806701263413,2.1416609815787524,1.1935499787796289,0.9481110027991235,0.0,0.00025599729269742966,0.0,0.0,0.0,0.0,1.1856619967147708,1,0.9375,0.90625,0.881875,25600000
26,CrackIVF,16,400,16,100,100,10,42,99999,235.76795202097856,2.3998850083444268,1.1479189852252603,1.2519660231191665,0.0,0.00024001928977668285,0.0,0.0,0.0,0.0,1.14102300722152,1,0.875,0.89375,0.895,25600000
27,CrackIVF,16,416,16,100,100,10,42,99999,237.6794540323317,1.91150201135315,0.34667199361138046,1.5648300177417696,0.0,0.00022398307919502258,0.0,0.0,0.0,0.0,0.339616002747789,1,0.8125,0.875,0.880625,25600000
28,CrackIVF,16,432,16,100,100,10,42,99999,239.85866803559475,2.1792140032630414,1.1749749828595668,1.0042390204034746,0.0,0.00015998375602066517,0.0,0.0,0.0,0.0,1.167151000117883,1,1.0,0.875,0.873125,25600000
29,CrackIVF,16,448,16,100,100,10,42,99999,243.0554810562171,3.1968130206223577,1.382895017741248,1.8139180028811097,0.0,0.00025599729269742966,0.0,0.0,0.0,0.0,1.372910977806896,1,0.8125,0.8375,0.839375,25600000
30,CrackIVF,16,464,16,100,100,10,42,99999,245.61659805476665,2.5611169985495508,1.3304459862411022,1.2306710123084486,0.0,0.0002720043994486332,0.0,0.0,0.0,0.0,1.3228140014689416,1,0.875,0.89375,0.884375,25600000
31,CrackIVF,16,480,16,100,100,10,42,99999,248.21793904993683,2.601340995170176,1.2466869957279414,1.3546539994422346,0.0,0.0003360037226229906,0.0,0.0,0.0,0.0,1.2357909872662276,1,0.8125,0.875,0.86875,25600000
32,CrackIVF,16,496,16,100,100,10,42,99999,250.84244803292677,2.624508982989937,1.2247829872649163,1.3997259957250208,0.0,0.0002720043994486332,0.0,0.0,0.0,0.0,1.2171510024927557,1,0.8125,0.9125,0.871875,25600000
33,CrackIVF,16,512,16,100,100,10,42,99999,253.34303703857586,2.50058900564909,1.114765997044742,1.3858230086043477,0.0,0.00028798240236938,0.0,0.0,0.0,0.0,1.1062220146413893,1,0.875,0.91875,0.93125,25600000
34,CrackIVF,16,528,16,100,100,10,42,99999,256.0445060371421,2.70146899856627,1.2995509896427393,1.4019180089235306,0.0,0.00024001928977668285,0.0,0.0,0.0,0.0,1.2905429757665843,1,0.875,0.89375,0.894375,25600000
35,CrackIVF,16,544,16,100,100,10,42,99999,258.26354301534593,2.2190369782038033,1.270605978788808,0.9484309994149953,0.0,0.00024001928977668285,0.0,0.0,0.0,0.0,1.262399018742144,1,0.75,0.84375,0.85,25600000
36,CrackIVF,16,560,16,100,100,10,42,99999,261.2116190139204,2.9480759985744953,1.2082059984095395,1.7398700001649559,0.0,0.00028801150619983673,0.0,0.0,0.0,0.0,1.199613994685933,1,0.9375,0.84375,0.865,25600000
37,CrackIVF,16,576,16,100,100,10,42,99999,263.59182401211,2.3802049981895834,0.9589749970473349,1.4212300011422485,0.0,0.00020800507627427578,0.0,0.0,0.0,0.0,0.9515349811408669,1,0.9375,0.8375,0.854375,25600000
38,CrackIVF,16,592,16,100,100,10,42,99999,266.48814100190066,2.896316989790648,1.222254999447614,1.6740619903430343,0.0,0.00020800507627427578,0.0,0.0,0.0,0.0,1.2148630048613995,1,0.6875,0.81875,0.864375,25600000
39,CrackIVF,16,608,16,100,100,10,42,99999,268.78122601192445,2.2930850100237876,1.2824779842048883,1.0106070258188993,0.0,0.00023999018594622612,0.0,0.0,0.0,0.0,1.2748939916491508,1,0.875,0.81875,0.864375,25600000
40,CrackIVF,16,624,16,100,100,10,42,99999,270.9929200063925,2.211693994468078,1.3413910055533051,0.8703029889147729,0.0,0.0002720043994486332,0.0,0.0,0.0,0.0,1.332639018073678,1,0.75,0.80625,0.854375,25600000
41,CrackIVF,16,640,16,100,100,10,42,99999,273.69238901883364,2.6994690124411136,1.3104139943607152,1.3890550180803984,0.0,0.0002720043994486332,0.0,0.0,0.0,0.0,1.301662006881088,1,0.8125,0.775,0.851875,25600000
42,CrackIVF,16,656,16,100,100,10,42,99999,276.5288980153855,2.8365089965518564,1.2567189987748861,1.5797899977769703,0.0,0.00035201082937419415,0.0,0.0,0.0,0.0,1.246239000465721,1,0.875,0.775,0.82,25600000
43,CrackIVF,16,672,16,100,100,10,42,99999,279.3745590315666,2.8456610161811113,1.404637994710356,1.4410230214707553,0.0,0.00028801150619983673,0.0,0.0,0.0,0.0,1.3939019991084933,1,0.9375,0.9125,0.88625,25600000
44,CrackIVF,16,688,16,100,100,10,42,99999,281.68321202974766,2.30865299818106,1.3292949879541993,0.9793580102268606,0.0,0.00020800507627427578,0.0,0.0,0.0,0.0,1.322094991337508,1,0.8125,0.85,0.876875,25600000
45,CrackIVF,16,704,16,100,100,10,42,99999,284.333609015448,2.650396985700354,1.1936789960600436,1.4567179896403104,0.0,0.0003680179361253977,0.0,0.0,0.0,0.0,1.1857429926749319,1,0.875,0.85625,0.870625,25600000
46,CrackIVF,16,720,16,100,100,10,42,99999,286.97288600960746,2.639276994159445,1.2396139791235328,1.3996630150359124,0.0,0.00025599729269742966,0.0,0.0,0.0,0.0,1.2328140146564692,1,0.75,0.8,0.879375,25600000
47,CrackIVF,16,736,16,100,100,10,42,99999,289.6062270156108,2.63334100600332,1.0715030075516552,1.561837998451665,0.0,0.00027197529561817646,0.0,0.0,0.0,0.0,1.0642230045050383,1,0.8125,0.86875,0.908125,25600000
48,CrackIVF,16,752,16,100,100,10,42,99999,290.88904202217236,1.2828150065615773,0.33899201662279665,0.9438229899387807,0.0,0.00023999018594622612,0.0,0.0,0.0,0.0,0.33167999936267734,1,0.6875,0.8125,0.841875,25600000
49,CrackIVF,16,768,16,100,100,10,42,99999,293.9908620319329,3.1018200097605586,1.264671009266749,1.8371490004938096,0.0,0.0003200257197022438,0.0,0.0,0.0,0.0,1.2554870045278221,1,0.9375,0.775,0.835625,25600000
50,CrackIVF,16,784,16,100,100,10,42,99999,297.2091300180182,3.218267986085266,1.1533270007930696,2.0649409852921963,0.0,0.00030398950912058353,0.0,0.0,0.0,0.0,1.1424149852246046,1,0.875,0.85,0.843125,25600000
51,CrackIVF,16,800,16,100,100,10,42,99999,300.3713980142493,3.162267996231094,1.2451829970814288,1.9170849991496652,0.0,0.00025599729269742966,0.0,0.0,0.0,0.0,1.2370229815132916,1,0.875,0.9,0.89375,25600000
52,CrackIVF,16,816,16,100,100,10,42,99999,302.73825899348594,2.3668609792366624,0.9323349804617465,1.434525998774916,0.0,0.00035201082937419415,0.0,0.0,0.0,0.0,0.9241270017810166,1,0.875,0.95,0.94125,25600000
53,CrackIVF,16,832,16,100,100,10,42,99999,305.09454497951083,2.3562859860248864,1.1656309943646193,1.1906549916602671,0.0,0.00025599729269742966,0.0,0.0,0.0,0.0,1.157246995717287,1,0.9375,0.9375,0.925625,25600000
54,CrackIVF,16,848,16,100,100,10,42,99999,307.5526709726546,2.458125993143767,1.2295670167077333,1.2285589764360338,0.0,0.0003360037226229906,0.0,0.0,0.0,0.0,1.2207830150146037,1,0.875,0.825,0.84625,25600000
55,CrackIVF,16,864,16,100,100,10,42,99999,309.9581249698531,2.4054539971984923,1.1044949933420867,1.3009590038564056,0.0,0.00024001928977668285,0.0,0.0,0.0,0.0,1.0963029926642776,1,0.9375,0.9125,0.915,25600000
56,CrackIVF,16,880,16,100,100,10,42,99999,312.3629379842896,2.404813014436513,1.0048780241049826,1.3999349903315306,0.0,0.00028798240236938,0.0,0.0,0.0,0.0,0.9962070034816861,1,0.9375,0.88125,0.91875,25600000
57,CrackIVF,16,896,16,100,100,10,42,99999,315.2569029771257,2.8939649928361177,1.1902550177183002,1.7037099751178175,0.0,0.00030401861295104027,0.0,0.0,0.0,0.0,1.1831829906441271,1,0.875,0.8625,0.87,25600000
58,CrackIVF,16,912,16,100,100,10,42,99999,317.11062899557874,1.8537260184530169,0.18647999968379736,1.6672460187692195,0.0,0.00019199796952307224,0.0,0.0,0.0,0.0,0.1769920054357499,1,0.6875,0.875,0.90125,25600000
59,CrackIVF,16,928,16,100,100,10,42,99999,318.6011869984213,1.4905580028425902,0.6401110149454325,0.8504469878971577,0.0,0.00022401218302547932,0.0,0.0,0.0,0.0,0.6315030041150749,1,0.8125,0.79375,0.830625,25600000
60,CrackIVF,16,944,16,100,100,10,42,99999,320.5607040144969,1.9595170160755515,0.5206390051171184,1.4388780109584332,0.0,0.00022398307919502258,0.0,0.0,0.0,0.0,0.5116949905641377,1,0.8125,0.875,0.910625,25600000
61,CrackIVF,16,960,16,100,100,10,42,99999,322.59809400420636,2.0373899897094816,0.8349429990630597,1.202446990646422,0.0,0.0002720043994486332,0.0,0.0,0.0,0.0,0.827006995677948,1,0.875,0.89375,0.896875,25600000
62,CrackIVF,16,976,16,100,100,10,42,99999,324.20383699354716,1.605742989340797,0.4807680088561028,1.1249749804846942,0.0,0.00020800507627427578,0.0,0.0,0.0,0.0,0.4734719987027347,1,1.0,0.8625,0.88875,25600000
63,CrackIVF,16,992,16,100,100,10,42,99999,327.1504419972189,2.9466050036717206,1.1187350028194487,1.827870000852272,0.0,0.00022398307919502258,0.0,0.0,0.0,0.0,1.1109109909739345,1,0.875,0.775,0.835,25600000
