batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ,cum_dist_comp
15155,CrackIVF,16,242464,16,15689,100,10,42,99999,132085.7425610011,2.9210459906607866,0.0067359942477196455,2.914309996413067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.94375,0.85375,1374886650
15156,CrackIVF,16,242480,16,15689,100,10,42,99999,132089.3402810034,3.5977200022898614,0.013392011169344187,3.5843279911205173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9625,0.9,1374886650
15157,CrackIVF,16,242496,16,15689,100,10,42,99999,132092.1565440076,2.816263004206121,0.01937698107212782,2.796886023133993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.93125,0.884375,1374886650
15158,CrackIVF,16,242512,16,15689,100,10,42,99999,132095.9906000062,3.8340559985954314,0.013455981388688087,3.8206000172067434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95,0.9325,1374886650
15159,CrackIVF,16,242528,16,15689,100,10,42,99999,132099.3254230125,3.334823006298393,0.01276799594052136,3.3220550103578717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.93125,0.908125,1374886650
15160,CrackIVF,16,242544,16,15689,100,10,42,99999,132102.3144699866,2.989046974107623,0.013295997632667422,2.9757509764749557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.93125,0.8575,1374886650
15161,CrackIVF,16,242560,16,15689,100,10,42,99999,132105.41090898914,3.096439002547413,0.012880016583949327,3.083558985963464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.96875,0.925625,1374886650
15162,CrackIVF,16,242576,16,15689,100,10,42,99999,132108.12088297098,2.7099739818368107,0.012943986803293228,2.6970299950335175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.975,0.904375,1374886650
15163,CrackIVF,16,242592,16,15689,100,10,42,99999,132111.16765794577,3.046774974791333,0.013247976312413812,3.0335269984789193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.9375,0.905,1374886650
15164,CrackIVF,16,242608,16,15689,100,10,42,99999,132113.7948949472,2.6272370014339685,0.0063680054154247046,2.620868996018544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.93125,0.83625,1374886650
